data,pais,estado,populacao,confirmados,confirmados_1d,confirmados_media_movel_7d,taxa_14d_confirmados_media_movel_7d,tendencia_confirmados,mortes,mortes_1d,mortes_media_movel_7d,taxa_14d_mortes_media_movel_7d,tendencia_mortes,mes,ano
2021-12-13,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-14,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-15,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-16,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-17,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-18,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-19,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-20,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-21,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-22,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-23,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-24,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-25,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-26,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-27,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-28,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-29,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-12-30,Brazil,Bahia,14873064.0,1290351,0.0,0.0,,,27672,0.0,0.0,,,2021-12,2021
2021-01-01,Brazil,Ceará,9132078.0,978476,,,,,24913,,,,,2021-01,2021
2021-01-02,Brazil,Ceará,9132078.0,978476,0.0,,,,24913,0.0,,,,2021-01,2021
2021-01-03,Brazil,Ceará,9132078.0,978476,0.0,,,,24913,0.0,,,,2021-01,2021
2021-01-04,Brazil,Ceará,9132078.0,978476,0.0,,,,24913,0.0,,,,2021-01,2021
2021-01-05,Brazil,Ceará,9132078.0,978476,0.0,,,,24913,0.0,,,,2021-01,2021
2021-01-06,Brazil,Ceará,9132078.0,978476,0.0,,,,24913,0.0,,,,2021-01,2021
2021-01-07,Brazil,Ceará,9132078.0,978476,0.0,,,,24913,0.0,,,,2021-01,2021
2021-01-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-14,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-15,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-16,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-17,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-18,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-19,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-20,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-21,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-22,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-23,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-24,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-25,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-26,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-27,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-28,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-29,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-30,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-01-31,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-01,2021
2021-02-01,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-02,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-03,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-04,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-05,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-06,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-07,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-14,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-15,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-16,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-17,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-18,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-19,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-20,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-21,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-22,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-23,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-24,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-25,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-26,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-27,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-02-28,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-02,2021
2021-03-01,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-02,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-03,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-04,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-05,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-06,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-07,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-14,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-15,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-16,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-17,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-18,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-19,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-20,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-21,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-22,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-23,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-24,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-25,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-26,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-27,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-28,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-29,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-30,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-03-31,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-03,2021
2021-04-01,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-02,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-03,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-04,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-05,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-06,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-07,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-14,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-15,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-16,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-17,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-18,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-19,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-20,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-21,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-22,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-23,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-24,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-25,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-26,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-27,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-28,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-29,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-04-30,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-04,2021
2021-05-01,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-02,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-03,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-04,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-05,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-06,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-07,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-14,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-15,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-16,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-17,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-18,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-19,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-20,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-21,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-22,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-23,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-24,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-25,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-26,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-27,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-28,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-29,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-30,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-05-31,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-05,2021
2021-06-01,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-02,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-03,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-04,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-05,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-06,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-07,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-14,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-15,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-16,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-17,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-18,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-19,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-20,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-21,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-22,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-23,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-24,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-25,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-26,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-27,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-28,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-29,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-06-30,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-06,2021
2021-07-01,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-02,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-03,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-04,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-05,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-06,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-07,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-14,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-15,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-16,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-17,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-18,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-19,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-20,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-21,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-22,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-23,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-24,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-25,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-26,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-27,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-28,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-29,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-30,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-07-31,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-07,2021
2021-08-01,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-02,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-03,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-04,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-05,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-06,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-07,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-08,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-09,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-10,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-11,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-12,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
2021-08-13,Brazil,Ceará,9132078.0,978476,0.0,0.0,,,24913,0.0,0.0,,,2021-08,2021
